transfer_id,from_node,to_node,sku_id,units,transit_hrs,handling_cost_eur,transit_cost_eur,storage_cost_eur,total_cost_eur,transfer_mode,status,transfer_date
2530,IXD_PAR,FC_PAR2,SKU_0237,175,4.6,0.109,0.42,0.066,104.12,road,completed,2024-12-13
2531,IXD_PAR,FC_PAR2,SKU_0122,486,3.5,0.135,0.656,0.024,396.09,road,completed,2024-12-13
2532,IXD_BCN,FC_BCN1,SKU_0178,259,2.4,0.093,0.633,0.015,191.92,road,completed,2024-12-13
2533,IXD_BER,FC_BER1,SKU_0057,340,5.0,0.14,0.614,0.032,267.24,road,completed,2024-12-13
2534,RDC_IBE,IXD_MAD,SKU_0027,572,7.0,0.114,0.173,0.081,210.5,road,completed,2024-12-13
2535,IXD_PAR,FC_PAR1,SKU_0187,98,4.3,0.137,0.328,0.067,52.14,road,completed,2024-12-13
2536,RDC_IBE,IXD_BCN,SKU_0180,525,8.1,0.053,0.339,0.026,219.45,road,completed,2024-12-13
2537,RDC_FRA,IXD_BER,SKU_0128,148,5.8,0.061,0.717,0.051,122.69,road,completed,2024-12-13
2538,IXD_BCN,FC_BCN1,SKU_0121,286,2.9,0.082,0.225,0.024,94.67,road,completed,2024-12-13
2539,RDC_LYS,IXD_PAR,SKU_0112,712,9.7,0.072,0.656,0.04,546.82,road,completed,2024-12-13
2540,IXD_PAR,FC_MUN1,SKU_0239,474,2.1,0.045,0.172,0.087,144.1,road,completed,2024-12-13
2541,1DC_BCN,IXD_BCN,SKU_0223,386,9.7,0.08,0.29,0.038,157.49,road,completed,2024-12-13
2542,RDC_IBE,IXD_MAD,SKU_0192,700,8.5,0.116,0.199,0.09,283.5,road,completed,2024-12-13
2543,IXD_MAD,FC_MAD2,SKU_0041,697,5.7,0.084,0.057,0.069,146.37,road,completed,2024-12-13
2544,RDC_LYS,IXD_PAR,SKU_0059,380,6.5,0.064,0.196,0.037,112.86,road,completed,2024-12-13
2545,1DC_MAD,IXD_MAD,SKU_0177,174,6.6,0.095,0.059,0.077,40.19,road,completed,2024-12-13
2546,1DC_BCN,IXD_BCN,SKU_0102,226,5.0,0.113,0.765,0.059,211.76,road,completed,2024-12-13
2547,RDC_IBE,IXD_MAD,SKU_0150,721,8.8,0.114,0.747,0.041,650.34,road,completed,2024-12-14
2548,1DC_CDG,IXD_PAR,SKU_0071,662,7.2,0.113,0.108,0.085,202.57,road,completed,2024-12-14
2549,RDC_LYS,IXD_PAR,SKU_0208,243,10.7,0.121,0.247,0.016,93.31,road,completed,2024-12-14
2550,IXD_PAR,FC_PAR2,SKU_0201,26,4.0,0.145,0.119,0.028,7.59,road,completed,2024-12-14
2551,IXD_BCN,FC_BCN2,SKU_0057,152,6.1,0.058,0.194,0.019,41.19,road,completed,2024-12-14
2552,1DC_MUC,IXD_PAR,SKU_0158,444,9.4,0.06,0.255,0.071,171.38,road,completed,2024-12-14
2553,RDC_IBE,IXD_MAD,SKU_0063,221,8.3,0.055,0.56,0.054,147.85,road,completed,2024-12-14
2554,IXD_MAD,FC_MAD2,SKU_0191,556,6.6,0.096,0.509,0.085,383.64,road,completed,2024-12-14
2555,1DC_MUC,IXD_PAR,SKU_0073,549,9.5,0.094,0.293,0.065,248.15,road,completed,2024-12-14
2556,IXD_BCN,FC_BCN2,SKU_0088,440,2.5,0.046,0.795,0.026,381.48,road,completed,2024-12-14
2557,1DC_MAD,IXD_MAD,SKU_0010,445,8.6,0.059,0.27,0.013,152.19,road,completed,2024-12-14
2558,RDC_FRA,IXD_PAR,SKU_0076,874,10.6,0.035,0.253,0.07,312.89,road,completed,2024-12-14
2559,IXD_MAD,FC_MAD1,SKU_0232,664,6.6,0.062,0.367,0.028,303.45,road,completed,2024-12-15
2560,IXD_PAR,FC_MUN1,SKU_0198,636,3.0,0.032,0.241,0.05,205.43,road,completed,2024-12-15
2561,RDC_IBE,IXD_BCN,SKU_0063,880,8.0,0.031,0.793,0.049,768.24,road,completed,2024-12-15
2562,IXD_BCN,FC_BCN1,SKU_0152,131,3.4,0.089,0.474,0.012,75.32,road,completed,2024-12-15
2563,IXD_PAR,FC_PAR2,SKU_0149,885,3.6,0.111,0.212,0.012,296.48,road,completed,2024-12-15
2564,IXD_MAD,FC_MAD1,SKU_0191,91,7.7,0.05,0.699,0.092,76.53,road,completed,2024-12-16
2565,IXD_PAR,FC_PAR2,SKU_0134,309,3.5,0.039,0.473,0.032,168.1,road,completed,2024-12-16
2566,1DC_MAD,IXD_MAD,SKU_0019,139,8.9,0.091,0.512,0.092,96.6,road,completed,2024-12-16
2567,IXD_BCN,FC_BCN2,SKU_0111,50,6.3,0.136,0.061,0.082,13.95,road,completed,2024-12-16
2568,IXD_BCN,FC_BCN2,SKU_0127,183,4.1,0.079,0.305,0.056,80.52,road,completed,2024-12-16
2569,IXD_PAR,FC_PAR1,SKU_0179,834,3.4,0.055,0.342,0.097,412.0,road,completed,2024-12-16
2570,1DC_BCN,IXD_BCN,SKU_0249,377,9.4,0.031,0.216,0.055,113.85,road,completed,2024-12-16
2571,RDC_LYS,IXD_PAR,SKU_0230,863,11.4,0.107,0.656,0.029,683.5,road,completed,2024-12-16
2572,1DC_BCN,IXD_BCN,SKU_0121,762,6.2,0.132,0.253,0.047,329.18,road,completed,2024-12-16
2573,1DC_BCN,IXD_BCN,SKU_0151,702,6.3,0.033,0.402,0.07,354.51,road,completed,2024-12-16
2574,IXD_BER,FC_BER1,SKU_0213,327,5.7,0.131,0.599,0.065,259.97,road,completed,2024-12-16
2575,IXD_MAD,FC_MAD1,SKU_0187,607,1.7,0.101,0.109,0.088,180.89,road,completed,2024-12-16
2576,1DC_BCN,IXD_BCN,SKU_0124,120,7.3,0.084,0.411,0.087,69.84,road,completed,2024-12-16
2577,RDC_IBE,IXD_MAD,SKU_0234,443,11.3,0.054,0.621,0.058,324.72,road,completed,2024-12-16
2578,RDC_FRA,IXD_BER,SKU_0240,499,10.0,0.053,0.788,0.085,462.07,road,completed,2024-12-16
2579,1DC_MUC,IXD_PAR,SKU_0202,524,9.7,0.091,0.072,0.042,107.42,road,completed,2024-12-16
2580,IXD_PAR,FC_PAR1,SKU_0004,212,2.6,0.094,0.325,0.026,94.34,road,completed,2024-12-16
2581,RDC_IBE,IXD_BCN,SKU_0226,687,11.8,0.124,0.304,0.066,339.38,road,completed,2024-12-16
2582,1DC_BCN,IXD_BER,SKU_0080,288,8.3,0.085,0.477,0.064,180.29,road,completed,2024-12-16
2583,RDC_IBE,IXD_MAD,SKU_0226,369,9.0,0.051,0.414,0.096,207.01,road,completed,2024-12-17
2584,1DC_BCN,IXD_BCN,SKU_0004,714,6.9,0.071,0.08,0.043,138.52,road,completed,2024-12-17
2585,RDC_IBE,IXD_MAD,SKU_0046,689,8.8,0.144,0.055,0.048,170.18,road,completed,2024-12-17
2586,IXD_BER,FC_BER1,SKU_0167,186,4.2,0.046,0.067,0.036,27.71,road,completed,2024-12-17
2587,IXD_MAD,FC_MAD1,SKU_0120,864,4.4,0.031,0.167,0.094,252.29,road,completed,2024-12-17
2588,IXD_PAR,FC_PAR1,SKU_0013,97,4.5,0.065,0.065,0.065,18.91,road,completed,2024-12-17
2589,1DC_MAD,IXD_MAD,SKU_0217,42,10.1,0.093,0.721,0.072,37.21,road,completed,2024-12-17
2590,IXD_PAR,FC_MUN1,SKU_0038,86,4.8,0.076,0.273,0.07,36.03,road,completed,2024-12-17
2591,RDC_LYS,IXD_PAR,SKU_0026,40,7.8,0.045,0.137,0.089,10.84,road,completed,2024-12-17
2592,1DC_MAD,IXD_MAD,SKU_0145,521,7.2,0.092,0.523,0.054,348.55,road,completed,2024-12-17
2593,IXD_PAR,FC_MUN1,SKU_0035,33,4.5,0.093,0.496,0.051,21.12,road,completed,2024-12-17
2594,RDC_FRA,IXD_PAR,SKU_0065,589,8.9,0.092,0.419,0.023,314.53,road,completed,2024-12-17
2595,1DC_BCN,IXD_BCN,SKU_0115,380,10.4,0.037,0.4,0.041,181.64,road,completed,2024-12-17
2596,IXD_PAR,FC_MUN1,SKU_0009,245,1.0,0.136,0.654,0.086,214.62,road,completed,2024-12-17
2597,IXD_BCN,FC_BCN2,SKU_0118,215,1.0,0.081,0.283,0.011,80.62,road,completed,2024-12-17
2598,RDC_FRA,IXD_BER,SKU_0030,199,9.5,0.032,0.698,0.069,159.0,road,completed,2024-12-17
2599,IXD_BCN,FC_BCN2,SKU_0187,78,4.2,0.111,0.382,0.04,41.57,road,completed,2024-12-17
2600,IXD_PAR,FC_PAR2,SKU_0224,315,5.5,0.097,0.301,0.011,128.83,road,completed,2024-12-17
2601,RDC_FRA,IXD_PAR,SKU_0018,837,7.3,0.099,0.07,0.088,215.11,road,completed,2024-12-17
2602,IXD_BCN,FC_BCN1,SKU_0143,155,2.7,0.116,0.264,0.024,62.62,road,completed,2024-12-17
2603,RDC_FRA,IXD_PAR,SKU_0219,583,7.7,0.067,0.154,0.019,139.92,road,completed,2024-12-17
2604,1DC_BCN,IXD_BER,SKU_0203,323,11.8,0.136,0.415,0.086,205.75,road,completed,2024-12-17
2605,IXD_MAD,FC_MAD1,SKU_0033,862,1.4,0.059,0.122,0.079,224.12,road,completed,2024-12-17
2606,IXD_PAR,FC_MUN1,SKU_0235,234,3.2,0.103,0.317,0.039,107.41,road,completed,2024-12-17
2607,IXD_PAR,FC_MUN1,SKU_0081,263,1.5,0.125,0.447,0.043,161.75,road,completed,2024-12-17
2608,IXD_BER,FC_BER1,SKU_0178,278,6.4,0.128,0.798,0.052,271.88,road,completed,2024-12-17
2609,IXD_PAR,FC_PAR1,SKU_0064,150,5.2,0.099,0.477,0.072,97.2,road,completed,2024-12-17
2610,RDC_IBE,IXD_MAD,SKU_0240,210,9.1,0.111,0.39,0.069,119.7,road,completed,2024-12-18
2611,RDC_IBE,IXD_MAD,SKU_0163,854,9.1,0.108,0.153,0.055,269.86,road,completed,2024-12-18
2612,RDC_FRA,IXD_PAR,SKU_0174,205,11.0,0.034,0.526,0.023,119.51,road,completed,2024-12-18
2613,RDC_FRA,IXD_BER,SKU_0008,792,8.4,0.13,0.265,0.089,383.33,road,completed,2024-12-18
2614,IXD_BER,FC_BER1,SKU_0122,723,3.2,0.137,0.232,0.045,299.32,road,completed,2024-12-18
2615,IXD_PAR,FC_MUN1,SKU_0053,432,2.9,0.118,0.159,0.05,141.26,road,completed,2024-12-18
2616,IXD_PAR,FC_PAR2,SKU_0042,899,5.2,0.143,0.66,0.034,752.46,road,completed,2024-12-18
2617,IXD_MAD,FC_MAD2,SKU_0155,111,6.1,0.083,0.606,0.096,87.14,road,completed,2024-12-18
2618,RDC_IBE,IXD_MAD,SKU_0142,74,8.6,0.082,0.712,0.062,63.34,road,completed,2024-12-18
2619,1DC_BCN,IXD_BCN,SKU_0147,571,6.3,0.042,0.406,0.039,278.08,road,completed,2024-12-18
2620,IXD_MAD,FC_MAD1,SKU_0198,347,2.9,0.031,0.068,0.094,66.97,road,completed,2024-12-18
2621,RDC_IBE,IXD_BCN,SKU_0189,225,7.2,0.056,0.34,0.024,94.5,road,completed,2024-12-18
2622,IXD_BER,FC_BER1,SKU_0241,100,6.8,0.045,0.404,0.014,46.3,road,completed,2024-12-18
2623,RDC_IBE,IXD_MAD,SKU_0172,249,9.8,0.144,0.545,0.097,195.71,road,completed,2024-12-18
2624,1DC_CDG,IXD_PAR,SKU_0207,269,7.3,0.039,0.446,0.064,147.68,road,completed,2024-12-18
2625,1DC_MAD,IXD_MAD,SKU_0019,635,9.1,0.034,0.079,0.017,82.55,road,completed,2024-12-18
2626,IXD_PAR,FC_PAR2,SKU_0070,31,2.8,0.061,0.437,0.088,18.17,road,completed,2024-12-18
2627,RDC_IBE,IXD_MAD,SKU_0178,528,9.7,0.042,0.662,0.054,400.22,road,completed,2024-12-18
2628,IXD_BCN,FC_BCN1,SKU_0157,206,4.1,0.054,0.718,0.032,165.62,road,completed,2024-12-19
2629,1DC_MAD,IXD_MAD,SKU_0007,729,10.3,0.07,0.384,0.024,348.46,road,completed,2024-12-19
2630,IXD_BCN,FC_BCN1,SKU_0043,415,6.4,0.102,0.142,0.058,125.33,road,completed,2024-12-19
2631,IXD_PAR,FC_PAR2,SKU_0045,740,2.6,0.108,0.755,0.049,674.88,road,completed,2024-12-19
2632,RDC_LYS,IXD_PAR,SKU_0154,386,9.4,0.062,0.56,0.054,260.94,road,completed,2024-12-19
2633,RDC_IBE,IXD_MAD,SKU_0066,228,8.0,0.117,0.489,0.063,152.53,road,completed,2024-12-19
2634,IXD_MAD,FC_MAD2,SKU_0037,415,4.1,0.049,0.216,0.092,148.16,road,completed,2024-12-19
2635,IXD_PAR,FC_PAR1,SKU_0144,235,2.0,0.031,0.134,0.012,41.59,road,completed,2024-12-19
2636,IXD_PAR,FC_PAR2,SKU_0087,691,6.2,0.103,0.058,0.064,155.47,road,completed,2024-12-19
2637,IXD_PAR,FC_MUN1,SKU_0201,193,1.5,0.096,0.791,0.039,178.72,road,completed,2024-12-19
2638,IXD_BER,FC_BER1,SKU_0190,570,6.6,0.053,0.304,0.072,244.53,road,completed,2024-12-19
2639,1DC_BCN,IXD_PAR,SKU_0006,495,8.5,0.043,0.435,0.047,259.88,road,completed,2024-12-19
2640,IXD_PAR,FC_PAR2,SKU_0217,58,4.6,0.046,0.201,0.034,16.3,road,completed,2024-12-19
2641,IXD_BER,FC_BER1,SKU_0203,177,5.1,0.036,0.06,0.05,25.84,road,completed,2024-12-19
2642,IXD_PAR,FC_PAR2,SKU_0147,460,6.4,0.072,0.11,0.029,97.06,road,completed,2024-12-19
2643,IXD_MAD,FC_MAD2,SKU_0178,297,3.3,0.086,0.693,0.085,256.61,road,completed,2024-12-19
2644,1DC_BCN,IXD_BER,SKU_0060,426,8.0,0.079,0.236,0.059,159.32,road,completed,2024-12-19
2645,RDC_FRA,IXD_BER,SKU_0047,25,6.6,0.131,0.769,0.099,24.98,road,completed,2024-12-19
2646,IXD_PAR,FC_MUN1,SKU_0199,439,1.6,0.146,0.239,0.033,183.5,road,completed,2024-12-19
2647,RDC_LYS,IXD_PAR,SKU_0102,827,8.8,0.143,0.532,0.025,578.9,road,completed,2024-12-19
2648,1DC_BCN,IXD_BCN,SKU_0023,375,7.7,0.146,0.651,0.026,308.62,road,completed,2024-12-19
2649,IXD_MAD,FC_MAD1,SKU_0172,588,2.7,0.045,0.192,0.023,152.88,road,completed,2024-12-19
2650,IXD_BCN,FC_BCN1,SKU_0111,512,2.0,0.138,0.467,0.062,341.5,road,completed,2024-12-19
2651,RDC_IBE,IXD_BCN,SKU_0161,494,8.9,0.097,0.771,0.096,476.22,road,completed,2024-12-19
2652,1DC_BCN,IXD_BER,SKU_0217,712,9.3,0.041,0.288,0.097,303.31,road,completed,2024-12-19
2653,IXD_MAD,FC_MAD2,SKU_0135,886,3.1,0.068,0.275,0.016,318.07,road,completed,2024-12-19
2654,1DC_BCN,IXD_BCN,SKU_0019,804,7.2,0.144,0.223,0.048,333.66,road,completed,2024-12-19
2655,1DC_MUC,IXD_PAR,SKU_0174,261,7.8,0.085,0.627,0.096,210.89,road,completed,2024-12-19
2656,IXD_PAR,FC_MUN1,SKU_0032,138,3.1,0.064,0.767,0.078,125.44,road,completed,2024-12-19
2657,IXD_MAD,FC_MAD2,SKU_0003,23,5.6,0.092,0.106,0.016,4.92,road,completed,2024-12-19
2658,1DC_MAD,IXD_MAD,SKU_0043,290,11.7,0.081,0.359,0.057,144.13,road,completed,2024-12-19
2659,IXD_BCN,FC_BCN2,SKU_0195,410,4.4,0.065,0.201,0.057,132.43,road,completed,2024-12-19
2660,1DC_BCN,IXD_PAR,SKU_0053,145,10.0,0.106,0.276,0.046,62.06,road,completed,2024-12-19
2661,1DC_MAD,IXD_MAD,SKU_0011,500,9.0,0.083,0.193,0.043,159.5,road,completed,2024-12-19
2662,IXD_MAD,FC_MAD2,SKU_0068,101,3.8,0.05,0.643,0.043,74.34,road,completed,2024-12-19
2663,1DC_BCN,IXD_BCN,SKU_0118,791,9.8,0.047,0.511,0.086,509.4,road,completed,2024-12-19
2664,IXD_MAD,FC_MAD2,SKU_0042,393,4.1,0.104,0.39,0.085,227.55,road,completed,2024-12-19
2665,IXD_PAR,FC_PAR1,SKU_0128,755,4.0,0.037,0.265,0.042,259.72,road,delayed,2024-12-20
2666,1DC_BCN,IXD_PAR,SKU_0210,121,11.1,0.092,0.788,0.051,112.65,road,completed,2024-12-20
2667,1DC_CDG,IXD_PAR,SKU_0238,143,8.4,0.077,0.454,0.017,78.36,road,completed,2024-12-20
2668,1DC_BCN,IXD_BCN,SKU_0014,125,7.5,0.142,0.526,0.088,94.5,road,in_transit,2024-12-20
2669,1DC_BCN,IXD_BCN,SKU_0207,764,9.5,0.069,0.72,0.056,645.58,road,in_transit,2024-12-20
2670,IXD_MAD,FC_MAD2,SKU_0022,635,4.8,0.095,0.658,0.083,530.86,road,in_transit,2024-12-20
2671,IXD_PAR,FC_PAR1,SKU_0073,418,3.8,0.104,0.592,0.055,313.92,road,completed,2024-12-20
2672,RDC_IBE,IXD_MAD,SKU_0170,769,10.2,0.099,0.411,0.073,448.33,road,in_transit,2024-12-20
2673,1DC_MAD,IXD_MAD,SKU_0049,355,9.2,0.075,0.574,0.02,237.5,road,in_transit,2024-12-20
2674,IXD_BCN,FC_BCN2,SKU_0232,803,3.0,0.095,0.487,0.026,488.22,road,delayed,2024-12-20
2675,IXD_BER,FC_BER1,SKU_0106,544,3.6,0.086,0.694,0.045,448.8,road,delayed,2024-12-20
2676,1DC_BCN,IXD_PAR,SKU_0120,724,6.2,0.073,0.451,0.083,439.47,road,delayed,2024-12-20
2677,IXD_PAR,FC_PAR2,SKU_0112,377,2.4,0.047,0.753,0.087,334.4,road,completed,2024-12-20
2678,IXD_PAR,FC_PAR1,SKU_0142,857,3.1,0.134,0.706,0.012,730.16,road,completed,2024-12-20
2679,1DC_MUC,IXD_PAR,SKU_0167,115,9.3,0.091,0.65,0.022,87.75,road,delayed,2024-12-20
2680,IXD_BER,FC_BER1,SKU_0032,778,4.8,0.136,0.324,0.032,382.78,road,delayed,2024-12-20
2681,IXD_PAR,FC_PAR2,SKU_0198,586,4.0,0.093,0.572,0.03,407.27,road,completed,2024-12-20
2682,1DC_BCN,IXD_BER,SKU_0186,478,8.6,0.14,0.185,0.046,177.34,road,completed,2024-12-20
2683,IXD_BER,FC_BER1,SKU_0010,427,7.4,0.047,0.798,0.094,400.95,road,completed,2024-12-20
2684,RDC_FRA,IXD_PAR,SKU_0224,433,9.2,0.144,0.454,0.095,300.07,road,delayed,2024-12-20
2685,IXD_PAR,FC_PAR2,SKU_0180,81,3.9,0.124,0.536,0.065,58.73,road,delayed,2024-12-20
2686,RDC_IBE,IXD_MAD,SKU_0036,773,9.1,0.141,0.35,0.041,411.24,road,in_transit,2024-12-20
2687,RDC_IBE,IXD_BCN,SKU_0193,596,10.1,0.149,0.407,0.021,343.89,road,completed,2024-12-20
2688,RDC_IBE,IXD_MAD,SKU_0217,769,9.6,0.051,0.346,0.096,379.12,road,in_transit,2024-12-20
2689,RDC_LYS,IXD_PAR,SKU_0159,628,9.8,0.132,0.799,0.061,622.98,road,delayed,2024-12-20
2690,1DC_BCN,IXD_PAR,SKU_0058,305,8.7,0.115,0.454,0.032,183.31,road,in_transit,2024-12-20
2691,RDC_FRA,IXD_BER,SKU_0064,820,8.4,0.047,0.636,0.089,633.04,road,completed,2024-12-20
2692,1DC_CDG,IXD_PAR,SKU_0149,764,6.0,0.081,0.718,0.044,644.05,road,completed,2024-12-20
2693,IXD_PAR,FC_MUN1,SKU_0034,697,2.3,0.076,0.203,0.055,232.8,road,delayed,2024-12-21
2694,1DC_BCN,IXD_BCN,SKU_0038,560,8.8,0.052,0.217,0.053,180.32,road,delayed,2024-12-21
2695,RDC_FRA,IXD_BER,SKU_0160,844,8.3,0.147,0.715,0.072,788.3,road,completed,2024-12-21
2696,RDC_LYS,IXD_PAR,SKU_0118,705,8.6,0.077,0.17,0.063,218.55,road,completed,2024-12-21
2697,IXD_BCN,FC_BCN2,SKU_0088,666,7.0,0.064,0.54,0.062,443.56,road,in_transit,2024-12-22
2698,RDC_LYS,IXD_PAR,SKU_0177,821,7.9,0.059,0.448,0.041,449.91,road,delayed,2024-12-22
2699,1DC_BCN,IXD_PAR,SKU_0090,41,7.3,0.145,0.63,0.044,33.58,road,delayed,2024-12-22
2700,1DC_BCN,IXD_BCN,SKU_0037,156,10.2,0.084,0.745,0.077,141.34,road,completed,2024-12-22
2701,1DC_BCN,IXD_BCN,SKU_0027,265,6.6,0.067,0.344,0.036,118.45,road,completed,2024-12-22
2702,1DC_BCN,IXD_BCN,SKU_0085,712,9.1,0.137,0.47,0.086,493.42,road,completed,2024-12-22
2703,IXD_MAD,FC_MAD1,SKU_0093,60,3.1,0.129,0.06,0.026,12.9,road,delayed,2024-12-22
2704,IXD_BCN,FC_BCN2,SKU_0167,825,3.0,0.076,0.3,0.088,382.8,road,completed,2024-12-22
2705,RDC_IBE,IXD_MAD,SKU_0196,78,8.3,0.076,0.747,0.095,71.6,road,delayed,2024-12-22
2706,1DC_BCN,IXD_BCN,SKU_0073,438,8.1,0.105,0.071,0.041,95.05,road,completed,2024-12-22
2707,1DC_MAD,IXD_MAD,SKU_0173,524,8.3,0.131,0.404,0.1,332.74,road,in_transit,2024-12-22
2708,RDC_IBE,IXD_MAD,SKU_0078,889,10.1,0.096,0.588,0.055,656.97,road,in_transit,2024-12-22
2709,IXD_MAD,FC_MAD2,SKU_0100,582,4.4,0.101,0.415,0.015,309.04,road,in_transit,2024-12-23
2710,IXD_MAD,FC_MAD2,SKU_0166,148,6.6,0.032,0.618,0.065,105.82,road,completed,2024-12-23
2711,IXD_BCN,FC_BCN2,SKU_0236,639,5.9,0.091,0.713,0.087,569.35,road,completed,2024-12-23
2712,IXD_PAR,FC_MUN1,SKU_0063,751,3.3,0.141,0.297,0.047,364.24,road,completed,2024-12-23
2713,1DC_BCN,IXD_PAR,SKU_0234,387,10.6,0.127,0.179,0.051,138.16,road,in_transit,2024-12-23
2714,RDC_LYS,IXD_PAR,SKU_0160,889,8.6,0.142,0.331,0.069,481.84,road,completed,2024-12-23
2715,IXD_MAD,FC_MAD2,SKU_0031,29,1.7,0.128,0.719,0.066,26.48,road,delayed,2024-12-23
2716,IXD_BCN,FC_BCN1,SKU_0028,22,4.6,0.098,0.517,0.01,13.75,road,delayed,2024-12-23
2717,RDC_FRA,IXD_PAR,SKU_0102,297,8.3,0.135,0.158,0.019,92.66,road,in_transit,2024-12-23
2718,RDC_LYS,IXD_PAR,SKU_0218,29,7.8,0.122,0.598,0.089,23.46,road,in_transit,2024-12-23
2719,IXD_BCN,FC_BCN2,SKU_0216,529,4.9,0.118,0.226,0.055,211.07,road,completed,2024-12-23
2720,IXD_PAR,FC_PAR1,SKU_0073,172,2.9,0.042,0.693,0.074,139.15,road,delayed,2024-12-23
2721,IXD_PAR,FC_MUN1,SKU_0110,353,2.5,0.041,0.45,0.048,190.27,road,in_transit,2024-12-23
2722,1DC_BCN,IXD_BER,SKU_0234,781,9.7,0.125,0.189,0.06,292.09,road,delayed,2024-12-23
2723,IXD_PAR,FC_PAR1,SKU_0143,868,5.0,0.145,0.277,0.072,428.79,road,in_transit,2024-12-23
2724,IXD_MAD,FC_MAD1,SKU_0196,251,3.5,0.092,0.153,0.092,84.59,road,completed,2024-12-23
2725,RDC_IBE,IXD_MAD,SKU_0025,339,7.2,0.053,0.547,0.074,228.49,road,delayed,2024-12-23
2726,IXD_MAD,FC_MAD1,SKU_0039,60,4.8,0.145,0.616,0.086,50.82,road,delayed,2024-12-23
2727,IXD_BCN,FC_BCN1,SKU_0042,706,4.1,0.08,0.571,0.014,469.49,road,in_transit,2024-12-23
2728,IXD_MAD,FC_MAD1,SKU_0061,287,2.4,0.1,0.766,0.089,274.08,road,delayed,2024-12-23
2729,1DC_MUC,IXD_PAR,SKU_0194,465,10.0,0.038,0.101,0.021,74.4,road,completed,2024-12-23
2730,IXD_BCN,FC_BCN2,SKU_0238,560,1.7,0.094,0.44,0.075,341.04,road,completed,2024-12-23
2731,RDC_FRA,IXD_BER,SKU_0101,452,8.0,0.142,0.509,0.053,318.21,road,completed,2024-12-23
2732,RDC_IBE,IXD_MAD,SKU_0225,896,9.1,0.141,0.78,0.037,858.37,road,in_transit,2024-12-23
2733,1DC_BCN,IXD_BER,SKU_0024,491,12.7,0.098,0.619,0.039,371.2,rail,delayed,2024-12-23
2734,IXD_PAR,FC_PAR2,SKU_0210,88,2.8,0.083,0.058,0.065,18.13,road,in_transit,2024-12-23
2735,RDC_LYS,IXD_PAR,SKU_0094,217,6.0,0.076,0.141,0.04,55.77,road,completed,2024-12-23
2736,1DC_MAD,IXD_MAD,SKU_0235,868,8.6,0.112,0.132,0.044,249.98,road,in_transit,2024-12-23
2737,RDC_LYS,IXD_PAR,SKU_0235,388,9.2,0.077,0.131,0.099,119.12,road,in_transit,2024-12-24
2738,IXD_MAD,FC_MAD1,SKU_0016,497,5.7,0.135,0.103,0.089,162.52,road,in_transit,2024-12-24
2739,IXD_BCN,FC_BCN1,SKU_0074,54,3.3,0.15,0.089,0.06,16.15,road,delayed,2024-12-24
2740,IXD_PAR,FC_PAR1,SKU_0089,125,3.9,0.135,0.795,0.08,126.25,road,completed,2024-12-24
2741,1DC_CDG,IXD_PAR,SKU_0229,568,7.7,0.105,0.107,0.086,169.26,road,in_transit,2024-12-24
2742,IXD_PAR,FC_PAR1,SKU_0042,706,3.7,0.125,0.287,0.064,336.06,road,in_transit,2024-12-24
2743,IXD_PAR,FC_PAR1,SKU_0160,131,6.5,0.12,0.781,0.029,121.83,road,in_transit,2024-12-24
2744,RDC_LYS,IXD_PAR,SKU_0058,281,7.2,0.124,0.205,0.058,108.75,road,delayed,2024-12-24
2745,RDC_FRA,IXD_PAR,SKU_0102,625,9.9,0.06,0.609,0.079,467.5,road,in_transit,2024-12-24
2746,1DC_MAD,IXD_MAD,SKU_0080,682,9.0,0.034,0.152,0.052,162.32,road,delayed,2024-12-24
2747,IXD_PAR,FC_MUN1,SKU_0216,667,2.5,0.039,0.12,0.077,157.41,road,in_transit,2024-12-24
2748,IXD_MAD,FC_MAD2,SKU_0128,691,3.2,0.056,0.375,0.011,305.42,road,completed,2024-12-24
2749,IXD_PAR,FC_PAR1,SKU_0240,292,4.4,0.086,0.763,0.081,271.56,road,completed,2024-12-24
2750,IXD_PAR,FC_PAR1,SKU_0083,702,2.0,0.1,0.629,0.055,550.37,road,completed,2024-12-24
2751,IXD_BCN,FC_BCN2,SKU_0136,626,4.2,0.133,0.556,0.075,478.26,road,in_transit,2024-12-24
2752,IXD_MAD,FC_MAD2,SKU_0008,88,3.5,0.044,0.765,0.077,77.97,road,delayed,2024-12-24
2753,IXD_PAR,FC_MUN1,SKU_0169,866,5.1,0.039,0.244,0.067,303.1,road,in_transit,2024-12-24
2754,IXD_PAR,FC_PAR2,SKU_0021,289,6.0,0.133,0.39,0.038,162.13,road,delayed,2024-12-24
2755,RDC_LYS,IXD_PAR,SKU_0213,165,9.0,0.14,0.239,0.013,64.68,road,completed,2024-12-24
2756,1DC_MAD,IXD_MAD,SKU_0216,198,9.6,0.1,0.414,0.073,116.23,road,completed,2024-12-25
2757,IXD_PAR,FC_PAR2,SKU_0047,142,5.3,0.091,0.259,0.083,61.49,road,delayed,2024-12-25
2758,RDC_IBE,IXD_MAD,SKU_0169,465,9.8,0.039,0.786,0.033,398.97,road,delayed,2024-12-25
2759,IXD_MAD,FC_MAD2,SKU_0089,678,4.8,0.05,0.385,0.096,360.02,road,completed,2024-12-25
2760,IXD_BCN,FC_BCN1,SKU_0081,824,3.8,0.037,0.696,0.093,680.62,road,delayed,2024-12-25
